student_id,age,gender,study_hours_per_day,part_time_job,attendance_percentage,sleep_hours,mental_health_rating,extracurricular_participation,previous_gpa,stress_level,dropout_risk,social_activity,screen_time,parental_support_level,motivation_level,exam_anxiety_score,exam_score,access_to_resources,health_status,extra_tuition
107459,17,1,4.9,1,56.2,8.5,7.3,1,3.07,7.7,0,3,10.2,6,2,10,70,,2,1
107460,16,2,5.1,1,45.2,6.1,8.8,0,4.0,4.4,0,1,8.6,4,7,8,96,,0,1
107461,16,1,1.9,0,55.5,5.5,7.3,0,2.57,1.3,0,2,8.9,3,2,10,66,,3,1
107462,23,1,4.1,0,87.3,6.7,10.0,1,2.82,4.7,0,4,12.6,6,1,10,72,,2,1
107463,16,0,3.9,0,90.7,5.8,10.0,0,3.85,4.4,0,3,13.2,2,7,8,93,,3,0
107464,28,1,0.5,0,47.4,9.8,7.6,1,3.37,6.8,0,4,4.2,6,8,7,75,,2,1
107465,25,2,2.87,0,51.4,10.5,8.5,0,3.8,2.4,0,4,6.9,1,3,10,100,,1,1
107466,17,2,2.9,0,43.6,7.9,7.9,1,3.35,5.6,0,1,6.0,1,2,10,82,,3,0
107467,25,2,0.7,1,46.9,6.2,4.8,0,4.0,2.5,0,3,9.2,2,8,7,99,,2,1
107468,24,2,3.3,0,77.6,8.7,8.3,0,3.59,7.1,0,5,9.0,6,8,7,88,,2,1
107469,18,0,5.2,0,45.3,6.0,7.5,0,3.07,6.5,0,4,7.4,1,3,10,76,,2,1
107470,17,0,6.7,0,43.1,7.4,5.9,1,4.0,2.5,0,1,13.0,5,7,8,100,,1,1
107471,24,0,3.71,1,42.3,6.2,7.8,1,4.0,6.0,0,4,8.2,7,7,8,100,,2,1
107472,28,0,3.1,0,69.0,5.2,5.1,0,3.65,3.3,0,0,8.8,9,2,10,94,,1,1
107473,22,1,2.8,1,62.5,10.5,4.5,0,4.0,6.4,0,4,6.0,10,4,10,95,,3,1
107474,24,0,7.1,1,95.2,7.2,7.7,0,4.0,6.9,0,0,13.5,9,1,10,96,,0,0
107475,18,0,6.7,1,81.2,9.1,7.7,0,4.0,6.9,0,0,11.9,2,9,6,99,,2,0
107476,19,1,2.4,1,66.5,8.5,4.8,0,3.59,5.6,0,3,7.1,10,7,8,95,,3,1
107477,23,0,5.36,1,87.7,5.6,6.3,1,4.0,4.3,0,4,10.8,4,4,10,95,,0,1
107478,18,2,4.34,0,72.9,5.8,1.0,1,4.0,8.0,0,0,13.0,10,10,5,100,,1,0
107479,16,2,6.2,1,56.6,7.5,6.3,1,4.0,6.4,0,4,11.7,6,7,8,100,,0,1
107480,17,0,3.6,1,78.4,8.7,8.2,0,3.93,4.3,0,2,10.6,3,5,10,93,,2,0
107481,18,2,2.7,1,40.6,5.1,2.7,0,2.83,2.8,0,0,7.7,8,1,10,69,,1,1
107482,25,0,0.8,1,83.0,6.5,5.5,0,3.19,6.5,0,0,6.8,10,6,9,76,,3,0
107483,23,2,4.93,0,52.0,7.7,6.4,1,3.8,8.0,0,4,11.1,7,7,8,86,,2,1
107484,20,1,5.6,0,99.8,5.5,8.1,0,2.49,5.2,0,5,12.1,6,2,10,70,,2,0
107485,17,0,4.7,0,44.4,7.6,5.2,0,4.0,3.8,0,3,8.4,10,4,10,100,,3,1
107486,28,2,3.6,0,41.4,8.5,5.1,0,4.0,3.9,0,0,9.3,1,10,5,100,,1,1
107487,25,1,3.7,0,58.4,7.5,8.4,1,2.83,6.4,0,0,10.3,6,3,10,72,,2,1
107488,18,2,4.7,1,83.1,6.2,6.5,1,4.0,4.1,0,1,9.8,10,10,5,94,,2,1
107489,16,2,8.6,0,83.1,4.3,8.3,1,4.0,4.5,0,1,17.4,1,2,10,99,,0,0
107490,24,0,2.1,0,45.0,7.3,8.0,1,4.0,4.0,0,3,5.8,5,3,10,100,,3,1
107491,27,2,2.9,0,89.1,6.7,7.0,1,4.0,3.7,0,1,5.4,5,9,6,98,,2,1
107492,21,0,5.1,0,93.1,7.2,6.7,1,4.0,7.7,0,2,10.1,8,9,6,100,,3,1
107493,18,2,5.37,1,48.8,6.6,8.3,1,2.69,10.0,1,3,12.8,2,2,10,66,,3,0
107494,18,2,1.8,1,90.9,9.1,9.9,1,2.31,5.8,0,3,8.8,4,4,10,56,,2,0
107495,22,0,2.6,0,51.6,9.4,5.7,1,4.0,1.0,0,1,11.4,9,7,8,96,,3,1
107496,20,2,2.78,0,73.1,8.4,5.5,1,3.52,8.7,1,3,9.0,2,1,10,84,,2,1
107497,19,1,2.51,0,41.4,4.0,7.1,1,3.91,2.9,0,4,11.0,5,7,8,100,,3,1
107498,20,1,5.2,1,73.6,5.2,5.3,1,3.71,6.4,0,4,11.5,10,9,6,92,,1,0
107499,23,2,5.36,0,47.1,7.1,10.0,1,3.73,8.3,0,1,11.3,10,8,7,100,,0,1
107500,27,0,7.2,1,97.7,6.9,5.3,1,3.83,5.7,0,1,11.9,4,6,9,97,,1,1
107501,24,2,7.5,1,98.3,9.3,5.3,1,4.0,3.5,0,5,13.2,9,1,10,97,,1,1
107502,19,2,3.79,1,84.5,7.1,6.2,0,3.3,7.0,0,2,7.4,8,8,7,94,,2,1
107503,18,0,4.24,1,46.9,6.4,8.6,0,3.27,5.7,0,2,8.7,8,6,9,89,,0,0
107504,18,1,1.5,0,77.2,6.5,10.0,0,3.42,6.7,0,0,8.2,2,3,10,91,,1,1
107505,21,1,5.9,0,86.6,7.6,7.4,1,4.0,4.8,0,2,14.1,9,2,10,96,,0,1
107506,28,0,4.1,1,89.4,8.7,4.4,1,4.0,3.5,0,3,10.4,5,10,5,100,,2,0
107507,20,2,5.3,1,54.8,6.8,5.0,0,4.0,5.9,0,1,9.4,8,4,10,95,,1,0
107508,22,1,1.3,0,58.9,5.6,7.2,0,2.37,8.1,1,0,6.9,9,3,10,67,,2,1
107509,27,1,4.8,1,92.9,8.2,8.8,0,3.35,4.8,0,2,9.7,8,8,7,90,,0,0
107510,23,1,10.0,0,54.4,7.7,10.0,0,4.0,3.7,0,3,17.4,3,7,8,100,,2,1
107511,23,1,3.96,1,54.1,4.0,3.6,1,4.0,4.1,0,0,12.1,3,8,7,100,,1,1
107512,18,1,3.0,0,43.0,8.2,8.9,0,3.16,3.1,0,1,7.0,8,9,6,78,,0,0
107513,18,1,5.55,0,80.1,8.6,8.0,0,3.89,6.6,0,1,9.7,4,4,10,96,,1,1
107514,24,2,6.1,1,55.7,9.6,5.7,1,4.0,4.6,0,2,12.6,1,10,5,97,,3,1
107515,27,1,5.5,1,87.2,6.2,8.3,1,2.99,5.0,0,4,10.6,1,3,10,71,,2,1
107516,16,0,3.3,1,67.7,8.5,8.2,1,4.0,6.0,0,5,9.0,7,9,6,97,,3,1
107517,22,0,5.5,1,63.7,9.2,7.6,1,3.02,1.0,0,1,15.0,4,3,10,76,,2,1
107518,17,0,3.8,0,79.7,7.0,7.9,0,4.0,3.1,0,5,10.6,10,5,10,90,,1,1
107519,25,2,5.2,1,63.4,7.1,5.6,0,4.0,3.0,0,0,10.8,2,5,10,100,,3,1
107520,24,2,2.1,1,47.5,4.7,5.7,0,3.22,6.3,0,1,9.5,2,7,8,84,,1,1
107521,20,1,1.77,1,95.5,7.6,8.8,1,4.0,7.4,0,3,5.6,10,10,5,98,,0,1
107522,24,2,3.5,1,62.4,7.7,7.1,1,4.0,6.3,0,0,5.8,6,7,8,100,,3,0
107523,27,2,9.1,0,48.0,5.2,10.0,1,4.0,1.1,0,2,13.9,8,9,6,96,,1,1
107524,23,2,6.2,0,76.0,4.9,8.6,0,3.33,4.9,0,2,14.0,6,8,7,90,,2,0
107525,27,1,5.4,1,54.3,8.4,5.7,1,3.48,9.5,1,4,11.6,5,3,10,87,,0,1
107526,24,1,3.1,1,73.8,5.6,7.7,1,3.22,4.7,0,0,8.8,4,9,6,78,,1,1
107527,22,1,6.0,0,85.3,7.7,10.0,0,3.64,6.1,0,4,12.8,4,2,10,94,,2,1
107528,21,0,4.4,0,75.1,4.2,10.0,0,4.0,2.6,0,3,8.2,2,8,7,100,,0,1
107529,16,2,3.5,0,42.6,7.6,9.0,0,3.3,4.6,0,0,10.4,6,6,9,87,,3,0
107530,28,2,0.0,1,89.8,8.2,7.0,1,2.61,2.9,0,4,4.8,8,7,8,73,,2,1
107531,26,2,4.4,0,78.2,6.7,6.2,1,2.65,7.8,0,0,10.1,4,3,10,63,,1,1
107532,18,2,9.75,1,66.5,5.5,7.7,1,3.55,7.2,0,4,17.7,3,4,10,88,,2,1
107533,20,0,6.37,0,53.3,6.7,6.9,0,4.0,5.1,0,1,13.0,7,2,10,100,,2,1
107534,22,2,1.8,0,98.2,8.8,9.2,0,3.44,5.0,0,5,8.1,1,7,8,89,,2,0
107535,22,1,2.8,0,75.6,4.2,3.6,1,3.99,6.7,0,0,9.0,9,10,5,100,,1,1
107536,18,2,1.2,0,61.1,7.3,8.2,1,3.41,1.4,0,4,5.8,6,9,6,88,,3,1
107537,21,0,2.8,0,44.4,7.9,4.4,0,3.03,5.3,0,0,8.1,4,8,7,77,,3,0
107538,18,0,4.7,0,48.1,6.9,4.6,0,3.4,5.6,0,5,8.2,1,5,10,88,,1,1
107539,20,0,5.7,1,78.5,5.6,4.9,0,3.58,6.2,0,2,10.5,1,10,5,88,,3,1
107540,16,1,6.5,0,73.3,9.3,7.8,0,2.89,5.0,0,0,10.7,10,3,10,82,,2,1
107541,25,1,0.0,1,64.1,8.9,7.1,1,4.0,7.7,0,1,9.2,6,4,10,100,,3,1
107542,22,0,7.26,0,83.3,5.2,5.7,1,4.0,4.3,0,1,13.6,1,6,9,100,,2,1
107543,24,2,7.88,1,69.5,5.0,8.6,0,3.78,3.7,0,4,15.1,6,5,10,86,,2,1
107544,21,2,7.0,0,51.9,6.1,4.8,1,4.0,9.7,0,0,12.3,6,4,10,99,,1,0
107545,25,0,5.7,0,76.6,5.8,9.6,1,2.93,6.1,0,5,13.9,8,9,6,75,,2,0
107546,24,0,4.6,1,86.7,5.9,6.5,1,4.0,4.5,0,2,8.0,7,10,5,100,,2,1
107547,27,1,2.6,0,84.1,7.9,7.3,0,3.14,1.0,0,4,8.0,8,1,10,86,,2,1
107548,27,2,2.9,0,67.5,4.8,3.3,1,2.52,9.4,1,2,6.4,8,1,10,54,,2,0
107549,28,2,2.7,0,84.9,9.0,5.8,1,2.75,6.7,0,3,6.7,1,2,10,67,,2,0
107550,21,2,2.1,0,93.5,7.4,6.4,0,3.02,7.7,0,3,9.3,1,7,8,77,,2,1
107551,16,1,5.3,0,62.0,6.7,7.4,1,3.22,2.9,0,0,10.7,9,6,9,79,,3,1
107552,19,2,3.83,0,92.2,4.3,5.0,1,4.0,2.7,0,3,10.9,8,5,10,97,,3,1
107553,25,1,4.8,0,62.0,7.7,6.2,0,3.54,3.9,0,0,7.5,2,6,9,100,,1,1
107554,21,2,1.5,0,40.8,8.5,5.0,0,3.0,6.1,0,3,8.7,2,1,10,77,,3,0
107555,28,1,3.1,1,96.3,7.2,8.1,0,3.29,6.2,0,2,7.4,7,1,10,84,,2,0
107556,26,0,4.67,0,41.6,6.7,10.0,0,4.0,4.7,0,0,12.3,8,9,6,97,,1,0
107557,28,0,7.3,0,76.2,7.9,7.0,1,3.7,5.3,0,5,13.6,3,1,10,88,,0,1
107558,26,1,4.4,0,80.1,9.5,9.1,1,4.0,3.9,0,0,10.0,9,1,10,95,,3,1
107559,18,2,0.0,1,69.3,5.7,7.9,1,2.4,2.8,0,3,7.9,9,1,10,65,,2,1
107560,27,1,3.0,0,49.8,5.1,5.7,0,2.66,7.1,0,5,7.8,3,1,10,58,,1,1
107561,27,1,5.4,0,93.5,8.3,6.7,0,4.0,2.7,0,3,7.8,2,9,6,100,,2,0
107562,23,0,0.0,1,58.4,8.1,3.5,1,4.0,2.0,0,5,3.9,6,4,10,98,,1,1
107563,27,1,2.7,1,75.4,6.9,10.0,1,3.96,5.0,0,1,6.9,7,4,10,100,,3,0
107564,20,0,3.4,1,44.8,9.5,7.3,0,4.0,4.3,0,5,8.7,2,5,10,100,,2,0
107565,27,1,3.8,1,57.6,9.2,6.1,0,3.81,6.3,0,0,11.0,6,5,10,92,,2,1
107566,28,1,4.7,1,74.9,6.2,6.4,0,3.9,4.0,0,2,11.1,10,10,5,97,,2,0
107567,21,1,1.6,1,91.4,9.1,6.3,0,3.25,5.2,0,5,10.0,7,6,9,79,,1,1
107568,28,2,5.56,1,69.6,4.4,8.0,1,4.0,5.1,0,3,11.2,10,5,10,97,,1,1
107569,27,1,3.1,0,64.1,6.9,7.5,0,3.85,7.2,0,1,4.9,10,8,7,91,,2,0
107570,27,1,3.2,1,94.0,10.4,7.5,1,3.82,7.6,0,4,7.9,1,4,10,98,,3,1
107571,25,1,3.3,0,97.4,5.9,6.0,0,3.67,1.0,0,0,9.5,1,8,7,97,,0,1
107572,18,0,2.3,0,79.9,8.9,5.0,1,4.0,7.2,0,2,8.5,8,4,10,100,,3,1
107573,22,1,5.2,0,70.6,7.1,8.1,0,4.0,6.0,0,2,10.8,4,5,10,93,,2,0
107574,28,2,5.0,1,74.3,7.7,7.6,0,4.0,2.3,0,3,11.6,2,4,10,100,,1,0
107575,16,0,1.53,1,98.9,5.0,9.5,0,3.68,4.7,0,2,5.7,10,2,10,94,,0,0
107576,28,0,2.9,0,60.6,6.4,5.4,0,3.41,4.0,0,3,9.8,4,4,10,74,,1,1
107577,21,2,5.1,0,83.8,9.2,3.1,0,3.31,7.1,0,5,10.6,1,2,10,79,,1,0
107578,20,2,9.4,1,54.8,9.0,5.1,0,4.0,7.4,0,0,11.3,9,4,10,100,,0,1
107579,28,1,3.0,0,54.3,5.2,7.7,1,4.0,3.9,0,1,6.6,9,9,6,100,,1,1
107580,18,0,5.3,1,96.7,7.3,5.5,1,4.0,3.3,0,2,12.1,1,10,5,100,,2,1
107581,20,1,5.91,0,60.6,8.1,6.4,0,3.27,8.5,0,3,15.5,5,6,9,87,,2,1
107582,26,2,4.2,1,85.8,7.8,4.7,0,4.0,3.9,0,5,7.8,8,7,8,100,,2,0
107583,27,0,3.5,0,67.4,6.4,7.2,1,3.41,4.3,0,5,7.1,7,4,10,87,,1,0
107584,23,2,1.4,1,44.1,6.9,10.0,1,4.0,4.6,0,4,6.1,2,7,8,100,,0,1
107585,28,0,5.2,0,81.6,4.0,6.5,1,4.0,3.8,0,1,11.8,9,8,7,99,,2,1
107586,20,1,4.5,1,50.7,7.3,9.7,1,4.0,4.7,0,5,9.6,8,8,7,100,,1,0
107587,26,0,2.4,0,47.1,8.4,8.6,1,3.28,4.1,0,0,8.7,3,8,7,75,,2,0
107588,24,0,6.0,0,72.2,9.4,10.0,0,3.25,4.8,0,5,7.6,2,4,10,83,,2,1
107589,24,0,0.1,1,88.4,7.8,8.1,1,3.72,4.5,0,4,4.0,6,5,10,94,,3,1
107590,24,0,4.8,1,70.8,4.9,4.4,0,4.0,3.8,0,4,5.9,8,2,10,93,,0,0
107591,24,0,6.16,1,55.2,7.6,4.7,1,4.0,4.4,0,1,11.8,6,6,9,96,,1,1
107592,27,0,5.9,0,46.4,8.6,7.3,1,4.0,4.9,0,0,10.4,6,2,10,100,,2,0
107593,28,1,2.5,1,61.4,6.6,3.6,1,4.0,4.8,0,2,8.9,7,6,9,89,,1,1
107594,20,1,3.2,0,71.0,8.1,5.6,1,3.79,4.7,0,3,8.1,6,6,9,100,,2,0
107595,28,1,9.0,1,71.5,5.8,6.7,0,3.5,5.6,0,1,15.3,7,8,7,96,,0,1
107596,28,0,3.2,0,98.7,4.0,2.7,1,3.82,4.4,0,0,5.1,4,10,5,92,,2,0
107597,22,1,6.47,1,87.6,8.9,3.9,1,4.0,1.7,0,1,13.0,5,9,6,100,,0,1
107598,17,1,5.79,1,68.0,7.5,6.5,1,4.0,2.6,0,0,10.1,10,10,5,100,,3,0
107599,26,1,5.4,1,100.0,7.6,7.1,0,4.0,3.5,0,3,10.5,1,7,8,100,,0,1
107600,28,2,5.8,0,90.0,7.5,4.1,1,4.0,4.9,0,3,8.3,8,6,9,94,,2,1
107601,22,0,3.1,1,70.7,6.4,9.8,0,3.59,3.8,0,0,8.4,3,10,5,87,,1,0
107602,22,1,6.22,1,78.6,5.5,5.9,1,3.11,3.4,0,1,9.6,1,3,10,76,,1,0
107603,20,0,2.4,0,74.7,8.2,6.1,0,2.83,4.2,0,0,7.1,8,1,10,70,,2,0
107604,20,0,2.7,1,43.1,6.7,7.8,1,3.08,4.1,0,2,7.8,2,1,10,76,,2,1
107605,25,2,3.6,0,76.5,8.1,6.9,1,4.0,4.3,0,1,9.8,7,5,10,93,,2,1
107606,21,1,4.2,0,44.2,9.6,1.0,1,4.0,4.0,0,1,7.0,2,6,9,100,,2,1
107607,25,0,3.7,1,67.9,8.4,6.4,0,3.64,1.6,0,1,7.6,4,8,7,96,,3,0
107608,24,2,2.83,1,99.7,6.8,7.9,0,4.0,4.6,0,4,9.4,1,10,5,99,,1,1
107609,19,2,3.34,0,85.8,7.4,5.8,1,3.5,7.6,0,0,7.6,5,9,6,78,,1,0
107610,19,2,3.3,1,86.9,5.8,8.4,0,3.94,4.2,0,1,13.4,1,4,10,98,,3,0
107611,22,2,4.0,1,78.4,8.4,6.6,0,3.4,8.1,0,5,6.1,4,7,8,82,,3,1
107612,22,1,5.9,0,78.2,6.7,8.4,0,4.0,4.6,0,0,8.8,9,6,9,92,,2,0
107613,21,0,7.0,0,85.7,4.0,6.0,1,4.0,3.8,0,0,10.5,4,8,7,100,,1,0
107614,22,2,2.6,1,100.0,7.6,4.9,0,3.56,3.3,0,1,7.4,9,3,10,93,,1,0
107615,19,1,2.8,1,76.5,6.7,5.4,1,3.93,4.4,0,2,5.8,7,10,5,92,,2,0
107616,18,0,5.8,0,43.7,9.9,8.8,1,4.0,4.8,0,0,8.8,9,1,10,98,,2,1
107617,20,0,0.0,1,85.7,4.1,7.2,1,3.99,3.0,0,1,2.5,3,8,7,100,,0,1
107618,22,1,4.8,1,84.7,8.9,8.4,1,4.0,1.8,0,4,9.2,4,3,10,97,,2,0
107619,22,1,6.5,1,64.6,7.7,7.8,0,2.79,8.2,0,4,11.7,1,5,10,72,,1,0
107620,23,0,4.9,1,85.4,7.0,6.2,0,3.71,8.1,0,0,8.6,4,8,7,100,,3,1
107621,25,2,5.5,1,84.1,4.0,9.9,0,2.8,6.3,0,5,11.3,5,3,10,69,,2,0
107622,17,0,4.9,1,58.4,8.5,9.1,0,4.0,7.1,0,2,12.0,1,5,10,100,,3,0
107623,27,2,5.1,0,48.2,6.9,7.7,1,2.65,4.8,0,3,12.4,10,3,10,70,,2,0
107624,20,1,3.53,1,66.2,7.5,3.2,0,3.26,4.4,0,0,7.3,8,3,10,78,,2,1
107625,26,0,2.2,0,61.9,9.4,7.0,0,4.0,5.7,0,2,10.2,9,5,10,100,,1,1
107626,17,1,6.2,0,77.5,8.7,8.3,0,4.0,4.7,0,4,7.3,1,8,7,97,,2,1
107627,27,1,2.5,1,82.9,8.2,10.0,1,3.66,5.1,0,3,6.1,1,1,10,100,,1,1
107628,24,2,3.8,1,73.6,4.0,6.2,1,2.9,4.9,0,3,11.3,10,4,10,79,,3,0
107629,21,0,4.3,0,69.7,8.3,6.9,0,4.0,1.7,0,3,10.7,8,7,8,100,,1,1
107630,22,2,5.1,1,93.1,7.2,6.4,1,3.28,2.6,0,1,13.5,2,2,10,85,,3,0
107631,18,1,2.0,0,84.7,7.4,5.5,0,3.69,5.5,0,2,7.6,2,5,10,89,,1,0
107632,27,0,3.6,1,67.3,5.6,7.7,0,4.0,4.7,0,4,7.6,5,5,10,100,,1,1
107633,26,0,5.7,0,92.5,5.8,8.7,1,2.86,6.8,0,5,12.5,5,4,10,65,,1,1
107634,25,0,3.0,0,40.9,7.4,6.2,1,3.02,9.2,1,5,6.9,3,3,10,78,,2,1
107635,28,2,5.47,1,59.4,4.7,7.0,0,2.92,9.2,0,5,8.6,8,8,7,76,,2,0
107636,27,1,4.2,1,88.8,6.4,6.4,1,3.86,4.5,0,1,9.4,2,6,9,96,,1,1
107637,20,2,2.4,0,58.3,5.9,10.0,0,4.0,4.0,0,4,3.9,3,3,10,100,,1,0
107638,17,0,2.8,0,69.9,7.7,7.8,0,3.18,2.9,0,0,7.6,3,2,10,72,,1,1
107639,28,2,1.54,0,88.2,4.0,4.7,0,2.38,6.0,0,3,5.9,2,6,9,71,,1,1
107640,19,0,0.0,0,93.1,6.1,9.3,0,3.92,6.4,0,2,4.6,9,7,8,100,,3,1
107641,24,1,7.45,1,47.6,4.7,7.8,0,3.35,4.3,0,3,14.3,1,5,10,84,,2,1
107642,17,2,7.0,0,94.6,9.1,6.8,1,4.0,3.1,0,1,11.1,4,4,10,100,,1,1
107643,27,0,8.7,1,96.5,5.7,6.8,1,3.93,4.2,0,3,16.0,1,3,10,96,,0,1
107644,16,0,2.6,1,67.3,8.0,6.5,0,4.0,7.4,0,2,7.1,1,3,10,100,,1,1
107645,26,2,3.3,1,86.1,8.7,9.9,0,4.0,5.8,0,2,10.4,7,2,10,98,,2,1
107646,26,2,4.9,1,61.1,7.5,9.7,1,3.84,5.9,0,5,11.0,5,9,6,95,,3,1
107647,22,0,2.7,0,47.1,5.8,4.2,0,2.65,5.1,0,5,8.6,3,5,10,66,,2,1
107648,20,0,1.9,0,47.3,5.6,2.6,1,4.0,8.2,0,1,3.7,6,6,9,100,,2,1
107649,26,1,4.4,1,47.9,7.5,5.1,0,4.0,8.7,0,4,13.9,4,9,6,100,,1,1
107650,23,0,4.7,0,90.9,6.0,4.9,1,2.85,7.3,0,3,10.2,2,2,10,64,,3,1
107651,19,2,5.7,0,58.2,6.4,6.7,0,2.85,3.1,0,1,14.7,7,3,10,59,,0,0
107652,25,2,3.9,1,91.0,7.2,10.0,1,4.0,5.8,0,4,12.8,8,2,10,100,,3,1
107653,27,1,5.0,0,61.4,7.1,6.0,1,4.0,9.1,0,3,11.9,4,10,5,98,,0,0
107654,27,2,6.2,1,77.4,8.3,8.7,0,4.0,3.6,0,5,10.8,5,8,7,94,,1,1
107655,23,0,5.5,1,48.4,4.8,7.3,0,3.88,6.1,0,3,8.9,2,4,10,92,,2,1
107656,25,1,6.0,0,58.9,9.7,4.8,0,4.0,7.1,0,5,9.0,6,2,10,98,,0,0
107657,22,1,3.7,0,73.0,6.2,6.1,1,3.8,8.7,1,1,7.4,3,1,10,99,,1,1
107658,20,1,6.1,0,91.7,9.2,6.6,1,3.93,5.0,0,3,14.6,7,7,8,99,,1,1
107659,23,0,6.0,1,83.6,8.9,7.2,0,4.0,4.2,0,2,12.1,9,10,5,100,,2,1
107660,28,2,4.8,1,54.7,6.8,8.9,0,3.72,3.6,0,3,10.8,4,2,10,100,,2,1
107661,26,0,6.7,1,69.4,7.5,8.6,1,3.61,6.3,0,3,10.7,8,6,9,87,,0,0
107662,27,0,2.9,0,49.5,7.9,7.8,1,3.01,4.6,0,3,5.7,2,5,10,81,,0,0
107663,20,0,4.7,0,44.1,7.0,7.4,1,4.0,1.9,0,2,7.7,5,5,10,100,,2,0
107664,16,0,5.1,0,84.5,8.5,6.8,0,3.86,7.2,0,2,12.2,3,2,10,92,,2,1
107665,23,0,7.2,0,56.9,5.0,3.7,0,3.32,2.8,0,3,12.1,5,5,10,88,,2,0
107666,22,1,5.5,1,77.5,8.0,10.0,0,4.0,4.9,0,3,9.2,9,7,8,96,,3,0
107667,24,2,2.0,1,70.4,5.6,7.5,0,2.34,5.0,0,4,10.0,6,7,8,59,,2,0
107668,17,2,3.8,0,42.2,10.2,6.9,0,4.0,4.2,0,4,11.1,4,6,9,100,,1,1
107669,22,2,4.1,0,72.4,7.8,6.9,0,3.66,5.8,0,2,12.6,10,1,10,100,,2,0
107670,19,0,3.8,0,56.7,4.0,5.3,1,3.08,4.4,0,4,9.2,1,3,10,82,,3,0
107671,21,1,7.6,1,42.9,6.7,5.6,0,3.59,3.8,0,4,8.6,8,1,10,98,,2,1
107672,28,2,2.9,0,65.8,7.1,3.4,1,4.0,6.7,0,1,7.5,1,6,9,100,,2,0
107673,16,1,2.4,1,95.4,4.0,9.8,0,2.73,4.4,0,0,11.5,9,3,10,74,,2,0
107674,16,0,7.9,1,53.3,6.9,6.4,0,4.0,5.4,0,3,12.8,10,9,6,98,,2,1
107675,22,1,4.1,0,95.9,5.3,4.6,0,3.73,7.9,0,2,9.1,7,6,9,100,,0,1
107676,19,2,4.4,1,78.9,7.1,10.0,0,4.0,2.3,0,5,9.6,1,10,5,100,,1,0
107677,19,0,6.3,0,66.6,6.8,3.7,1,3.15,5.5,0,2,10.2,9,5,10,85,,2,1
107678,23,2,7.7,1,86.2,5.1,6.9,1,3.4,5.1,0,5,14.3,2,7,8,83,,1,1
107679,26,0,2.4,1,90.3,9.0,7.9,0,2.82,5.4,0,2,10.4,4,2,10,68,,3,0
107680,22,1,3.7,1,40.8,7.2,10.0,0,2.51,4.3,0,2,11.1,8,4,10,53,,1,1
107681,21,2,4.2,0,89.3,6.4,7.0,0,4.0,5.6,0,5,10.4,10,2,10,95,,0,1
107682,16,2,2.0,1,84.8,7.3,4.8,0,3.06,4.1,0,5,5.8,10,4,10,84,,0,0
107683,26,2,5.5,0,42.5,7.2,9.7,1,4.0,6.2,0,0,12.3,8,10,5,100,,2,1
107684,18,2,3.8,1,90.6,4.5,5.8,0,2.75,5.9,0,0,8.4,4,2,10,59,,2,1
107685,27,1,6.6,1,85.1,5.4,4.3,1,3.48,4.3,0,5,9.4,4,1,10,87,,2,0
107686,21,2,5.5,1,41.4,4.7,7.3,0,3.05,8.1,0,2,12.2,6,9,6,80,,1,1
107687,26,1,0.6,0,40.0,4.3,6.4,0,2.42,6.1,0,0,5.4,7,8,7,60,,2,1
107688,23,1,4.5,0,76.8,8.2,4.7,1,4.0,4.0,0,2,9.2,2,1,10,95,,2,1
107689,21,0,1.0,1,90.1,8.2,9.0,0,2.92,4.4,0,0,9.9,1,8,7,74,,2,1
107690,27,0,4.7,0,91.2,8.8,6.9,0,2.63,6.4,0,0,10.2,10,1,10,64,,2,1
107691,26,1,6.6,0,83.8,7.4,7.6,0,4.0,5.5,0,4,12.5,3,9,6,100,,1,0
107692,16,1,2.7,1,82.0,5.8,3.8,0,3.87,7.9,0,1,6.7,4,10,5,99,,3,1
107693,17,1,7.5,1,83.7,9.1,9.4,1,4.0,4.3,0,3,16.9,4,5,10,96,,2,1
107694,17,0,2.6,1,85.3,6.4,5.9,1,3.4,4.2,0,0,7.4,5,6,9,90,,3,1
107695,19,0,4.5,1,68.1,6.9,7.8,1,4.0,6.2,0,4,9.0,10,3,10,100,,2,0
107696,16,2,3.5,1,76.4,6.3,4.6,0,3.27,4.1,0,5,6.5,1,7,8,81,,1,1
107697,27,1,5.0,0,84.0,7.8,9.1,1,3.93,5.4,0,3,8.7,6,8,7,99,,1,1
107698,18,2,7.8,0,94.4,6.0,4.6,1,3.7,6.1,0,1,10.2,4,4,10,100,,2,1
107699,17,1,5.4,1,97.0,5.7,4.4,0,3.33,3.6,0,2,13.9,8,8,7,84,,2,1
107700,18,0,3.1,1,65.4,7.6,8.1,1,3.08,3.3,0,3,5.7,3,2,10,78,,2,1
107701,26,2,5.3,1,94.0,7.7,6.3,0,3.93,8.1,0,3,9.9,6,5,10,100,,1,1
107702,18,0,7.16,1,90.3,5.1,8.4,0,4.0,9.4,0,3,11.0,5,10,5,100,,1,0
107703,24,0,5.55,0,76.6,8.4,4.7,1,4.0,3.7,0,5,9.0,7,6,9,100,,1,1
107704,24,0,3.13,1,76.0,6.8,9.1,0,3.72,3.5,0,1,8.9,8,5,10,85,,3,1
107705,20,2,7.2,0,51.5,6.4,4.4,0,3.77,4.2,0,1,15.9,2,5,10,93,,1,1
